A1;;GND-2;;GND
H17;;IO_L17P_T2U_N8_AD10P_68;;FMC1_LA30_N
H18;;IO_L18N_T2U_N11_AD2N_68;;FMC1_LA31_P
H19;;IO_L18P_T2U_N10_AD2P_68;;FMC1_LA31_N
H20;;GND-61;;GND
H21;;IO_L24P_T3U_N10_67;;VHDCI1_10_P
H22;;IO_T3U_N12_67;;$6N6719
H23;;IO_T0U_N12_A28_65;;SFP1_RATE_SELECT
H24;;IO_L6N_T0U_N11_AD6N_A21_65;;SFP2_TX_DISABLE
H25;;VCCO_65-7;;P3V3
H26;;IO_L5N_T0U_N9_AD14N_A23_65;;FPGA_STATUS
H27;;IO_L1P_T0L_N0_DBC_RS0_65;;SFP1_TX_DISABLE
H28;;GND-62;;GND
H29;;MGTAVCC_L-2;;GND
H30;;GND-63;;GND
H31;;NC-39;;$9N4311
H32;;NC-42;;$9N4314
H33;;MGTAVTT_L-8;;GND
H34;;GND-64;;GND
J1;;GND-65;;GND
J2;;GND-66;;GND
J3;;MGTHTXN2_227;;FMC1_DP2_C2M_N
J4;;MGTHTXP2_227;;FMC1_DP2_C2M_P
J5;;GND-67;;GND
J6;;MGTAVCC_R-4;;MGTAVCC
J7;;GND-68;;GND
J8;;IO_L9P_T1L_N4_AD12P_66;;FMC1_LA24_P
J9;;IO_L8P_T1L_N2_AD5P_66;;FMC1_LA26_P
J10;;IO_L10N_T1U_N7_QBC_AD4N_66;;FMC1_LA25_N
J11;;IO_L15N_T2L_N5_AD11N_66;;FMC1_LA22_N
J12;;VCCO_66-4;;P1V5
J13;;IO_L18P_T2U_N10_AD2P_66;;FMC1_LA21_P
J14;;IO_L19N_T3L_N1_DBC_AD9N_68;;FMC1_LA25_P
J15;;IO_L19P_T3L_N0_DBC_AD9P_68;;FMC1_LA25_N
J16;;IO_L23N_T3U_N9_68;;FMC1_LA26_P
J17;;GND-69;;GND
J18;;IO_L22N_T3U_N7_DBC_AD0N_68;;FMC1_LA24_P
J19;;IO_L22P_T3U_N6_DBC_AD0P_68;;FMC1_LA24_N
J20;;VREF_67;;DDR32_VREF
J21;;VREF_65;;$1N17682
J22;;VCCO_65-2;;P3V3
J23;;IO_L6P_T0U_N10_AD6P_A20_65;;SFP2_RATE_SELECT
J24;;IO_L4P_T0U_N6_DBC_AD7P_A24_65;;SFP1_LED1
J25;;IO_L4N_T0U_N7_DBC_AD7N_A25_65;;SFP1_LED2
J26;;IO_L5P_T0U_N8_AD14P_A22_65;;SFP2_TX_FAULT
J27;;GND-70;;GND
J28;;GND-71;;GND
J29;;NC-27;;$9N4299
J30;;NC-28;;$9N4300
J31;;MGTAVCC_L-3;;GND
J32;;GND-72;;GND
J33;;NC-2;;$9N4197
J34;;NC-3;;$9N4201
K1;;MGTHRXN1_227;;FMC1_DP1_M2C_N
K2;;MGTHRXP1_227;;FMC1_DP1_M2C_P
K3;;GND-73;;GND
K4;;GND-74;;GND
K5;;MGTREFCLK0N_228;;$7N9450
K6;;MGTREFCLK0P_228;;$7N9449
K7;;M0_0;;FPGA_M0
K8;;IO_L7N_T1L_N1_QBC_AD13N_66;;FMC1_LA27_N
K9;;VCCO_66-5;;P1V5
K10;;IO_L10P_T1U_N6_QBC_AD4P_66;;FMC1_LA25_P
K11;;IO_L15P_T2L_N4_AD11P_66;;FMC1_LA22_P
K12;;IO_L17N_T2U_N9_AD10N_66;;FMC1_LA20_N
K13;;IO_L16N_T2U_N7_QBC_AD3N_66;;FMC1_LA19_N
K14;;GND-75;;GND
K15;;IO_L21N_T3L_N5_AD8N_68;;FMC1_LA23_P
K16;;IO_L23P_T3U_N8_68;;FMC1_LA26_N
K17;;IO_L20N_T3L_N3_AD1N_68;;FMC1_LA28_P
K18;;IO_L20P_T3L_N2_AD1P_68;;FMC1_LA28_N
K19;;VCCO_68-1;;P1V8
K20;;IO_L24P_T3U_N10_EMCCLK_65;;PRI_UART_TxD
K21;;IO_L24N_T3U_N11_DOUT_CSO_B_65;;QSPI1_CS_B
K22;;IO_T3U_N12_PERSTN0_65;;PRI_UART_RxD
K23;;IO_L10N_T1U_N7_QBC_AD4N_A13_D29_65;;SFP3_RATE_SELECT
K24;;GND-76;;GND
K25;;IO_L9N_T1L_N5_AD12N_A15_D31_65;;SFP2_LED1
K26;;IO_L3P_T0L_N4_AD15P_A26_65;;SFP1_LOS
K27;;IO_L3N_T0L_N5_AD15N_A27_65;;SFP1_MOD_DEF0
K28;;GND-77;;GND
K29;;MGTVCCAUX_L-1;;GND
K30;;GND-78;;GND
K31;;NC-1;;$9N4195
K32;;NC-4;;$9N4200
K33;;MGTAVTT_L-5;;GND
K34;;GND-79;;GND
L1;;GND-80;;GND
L2;;MGTAVTT_R-6;;MGTAVTT
L3;;MGTHTXN1_227;;FMC1_DP1_C2M_N
L4;;MGTHTXP1_227;;FMC1_DP1_C2M_P
L5;;GND-81;;GND
L6;;MGTAVCC_R-5;;MGTAVCC
L7;;M1_0;;FPGA_M1
L8;;IO_L7P_T1L_N0_QBC_AD13P_66;;FMC1_LA27_P
L9;;IO_T1U_N12_66;;$3N8237
L10;;VREF_66;;DDR32_VREF
L11;;GND-82;;GND
L12;;IO_L17P_T2U_N8_AD10P_66;;FMC1_LA20_P
L13;;IO_L16P_T2U_N6_QBC_AD3P_66;;FMC1_LA19_P
L14;;VREF_68;;$1N17655
L15;;IO_L21P_T3L_N4_AD8P_68;;FMC1_LA23_N
L16;;VCCO_68-7;;P1V8
L17;;IO_T3U_N12_68;;$3N8207
L18;;IO_L24N_T3U_N11_68;;FMC1_LA29_P
L19;;IO_L24P_T3U_N10_68;;FMC1_LA29_N
L20;;IO_L22N_T3U_N7_DBC_AD0N_D05_65;;QSPI1_IO1
L21;;GND-83;;GND
L22;;IO_L10P_T1U_N6_QBC_AD4P_A12_D28_65;;SFP3_MOD_DEF2
L23;;IO_L8P_T1L_N2_AD5P_A16_65;;SFP2_LOS
L24;;IO_L8N_T1L_N3_AD5N_A17_65;;SFP2_MOD_DEF0
L25;;IO_L9P_T1L_N4_AD12P_A14_D30_65;;SFP2_LED2
L26;;VCCO_65-3;;P3V3
L27;;IO_L7N_T1L_N1_QBC_AD13N_A19_65;;SFP2_MOD_DEF2
L28;;GND-84;;GND
L29;;NC-37;;$9N4309
L30;;NC-38;;$9N4310
L31;;GND-85;;GND
L32;;MGTAVTT_L-6;;GND
L33;;NC-8;;$9N4210
L34;;NC-9;;$9N4237
M1;;MGTHRXN0_227;;FMC1_DP0_M2C_N
M2;;MGTHRXP0_227;;FMC1_DP0_M2C_P
M3;;MGTAVTT_R-5;;MGTAVTT
M4;;GND-86;;GND
M5;;MGTREFCLK1N_227;;FMC1_GBTCLK0_M2C_N
M6;;MGTREFCLK1P_227;;FMC1_GBTCLK0_M2C_P
M7;;M2_0;;FPGA_M2
M8;;GND-87;;GND
M9;;VCCINT-17;;VCCINT
M10;;GND-88;;GND
M11;;VCCINT-18;;VCCINT
M12;;GND-89;;GND
M13;;VCCINT-15;;VCCINT
M14;;GND-90;;GND
M15;;VCCINT-19;;VCCINT
M16;;GND-91;;GND
M17;;VCCINT_IO-2;;VCCINT
M18;;GND-92;;GND
M19;;VCCAUX_IO-1;;VCCAUX
M20;;IO_L22P_T3U_N6_DBC_AD0P_D04_65;;QSPI1_IO0
M21;;IO_L23N_T3U_N9_I2C_SDA_65;;FPGA_I2C_SDA
M22;;IO_L19N_T3L_N1_DBC_AD9N_D11_65;;RGMII2_TXD3
M23;;VCCO_65-4;;P3V3
M24;;IO_L12N_T1U_N11_GC_A09_D25_65;;SFP3_MOD_DEF1
M25;;IO_L11P_T1U_N8_GC_A10_D26_65;;SFP3_LED2
M26;;IO_L11N_T1U_N9_GC_A11_D27_65;;SFP3_LED1
M27;;IO_L7P_T1L_N0_QBC_AD13P_A18_65;;SFP2_MOD_DEF1
M28;;GND-93;;GND
M29;;MGTVCCAUX_L-2;;GND
M30;;GND-94;;GND
M31;;NC-7;;$9N4211
M32;;NC-10;;$9N4236
M33;;GND-95;;GND
M34;;GND-96;;GND
N1;;GND-97;;GND
N2;;GND-98;;GND
N3;;MGTHTXN0_227;;FMC1_DP0_C2M_N
N4;;MGTHTXP0_227;;FMC1_DP0_C2M_P
N5;;GND-99;;GND
N6;;MGTAVCC_R-6;;MGTAVCC
N7;;DONE_0;;FPGA_DONE
N8;;VCCINT-38;;VCCINT
N9;;GND-100;;GND
N10;;VCCINT-12;;VCCINT
N11;;GND-101;;GND
N12;;VCCINT-20;;VCCINT
N13;;GND-102;;GND
N14;;VCCINT-10;;VCCINT
N15;;GND-103;;GND
N16;;VCCINT-39;;VCCINT
N17;;GND-104;;GND
N18;;VCCAUX_IO-4;;VCCAUX
N19;;GND-105;;GND
N20;;VCCO_65-5;;P3V3
N21;;IO_L23P_T3U_N8_I2C_SCLK_65;;FPGA_I2C_SCL
N22;;IO_L19P_T3L_N0_DBC_AD9P_D10_65;;RGMII2_TXD2
N23;;IO_T1U_N12_PERSTN1_65;;SFP3_LOS
N24;;IO_L12P_T1U_N10_GC_A08_D24_65;;$4N5660
N25;;GND-106;;GND
N26;;IO_L13N_T2L_N1_GC_QBC_A07_D23_65;;SFP3_MOD_DEF0
N27;;IO_T2U_N12_CSI_ADV_B_65;;SFP3_TX_DISABLE
N28;;GND-107;;GND
N29;;NC-5;;$9N4213
N30;;NC-6;;$9N4212
N31;;MGTAVCC_L-4;;GND
N32;;GND-108;;GND
N33;;NC-14;;$9N4232
N34;;NC-15;;$9N4231
P1;;MGTHRXN3_226;;RxFD_12_N
P2;;MGTHRXP3_226;;RxFD_12_P
P3;;GND-109;;GND
P4;;GND-110;;GND
P5;;MGTREFCLK0N_227;;$7N7245
P6;;MGTREFCLK0P_227;;$7N7243
P7;;POR_OVERRIDE;;$1N14552
P8;;GND-48;;GND
P9;;VCCINT-21;;VCCINT
P10;;GND-111;;GND
P11;;VCCINT-9;;VCCINT
P12;;GND-112;;GND
P13;;VCCINT-22;;VCCINT
P14;;GND-113;;GND
P15;;VCCINT-23;;VCCINT
P16;;GND-114;;GND
P17;;VCCINT_IO-3;;VCCINT
P18;;GND-115;;GND
P19;;VCCAUX_IO-3;;VCCAUX
P20;;IO_L20P_T3L_N2_AD1P_D08_65;;RGMII2_TXD0
P21;;IO_L20N_T3L_N3_AD1N_D09_65;;RGMII2_TXD1
P22;;GND-116;;GND
P23;;IO_L18N_T2U_N11_AD2N_D13_65;;RGMII2_RXD0
P24;;IO_L14P_T2L_N2_GC_A04_D20_65;;RGMII2_MDIO
P25;;IO_L14N_T2L_N3_GC_A05_D21_65;;RGMII2_TX_CLK
P26;;IO_L13P_T2L_N0_GC_QBC_A06_D22_65;;SFP3_TX_FAULT
P27;;VCCO_65-1;;P3V3
P28;;GND-117;;GND
P29;;MGTAVCC_L-5;;GND
P30;;GND-118;;GND
P31;;NC-13;;$9N4233
P32;;NC-16;;$9N4230
P33;;MGTAVTT_L-7;;GND
P34;;GND-119;;GND
R1;;GND-120;;GND
R2;;MGTAVTT_R-1;;MGTAVTT
R3;;MGTHTXN3_226;;$7N9383
R4;;MGTHTXP3_226;;$7N9382
R5;;GND-121;;GND
R6;;MGTVCCAUX_R-2;;MGTVCCAUX
R7;;PUDC_B_0;;$1N14549
R8;;VCCINT-16;;VCCINT
R9;;GND-122;;GND
R10;;VCCINT-13;;VCCINT
R11;;GND-123;;GND
R12;;VCCINT-24;;VCCINT
R13;;GND-124;;GND
R14;;VCCINT-11;;VCCINT
R15;;GND-125;;GND
R16;;VCCINT-43;;VCCINT
R17;;GND-126;;GND
R18;;VCCINT_IO-1;;VCCINT
R19;;GND-127;;GND
R20;;VCCAUX_IO-2;;VCCAUX
R21;;IO_L21P_T3L_N4_AD8P_D06_65;;QSPI1_IO2
R22;;IO_L21N_T3L_N5_AD8N_D07_65;;QSPI1_IO3
R23;;IO_L18P_T2U_N10_AD2P_D12_65;;RGMII2_TX_CTL
R24;;VCCO_65-6;;P3V3
R25;;IO_L17P_T2U_N8_AD10P_D14_65;;RGMII2_RXD1
R26;;IO_L17N_T2U_N9_AD10N_D15_65;;RGMII2_RXD2
R27;;IO_L15N_T2L_N5_AD11N_A03_D19_65;;RGMII2_MDC
R28;;GND-128;;GND
R29;;NC-17;;$9N4249
R30;;NC-18;;$9N4248
R31;;GND-129;;GND
R32;;MGTAVTT_L-3;;GND
R33;;NC-20;;$9N4246
R34;;NC-21;;$9N4251
T1;;MGTHRXN2_226;;RxFD_11_N
T2;;MGTHRXP2_226;;RxFD_11_P
T3;;MGTAVTT_R-2;;MGTAVTT
T4;;GND-130;;GND
T5;;MGTREFCLK1N_226;;$7N9457
T6;;MGTREFCLK1P_226;;$7N9458
T7;;PROGRAM_B_0;;FPGA_PROG_B
T8;;GND-131;;GND
T9;;VCCINT-25;;VCCINT
T10;;GND-132;;GND
T11;;VCCINT-6;;VCCINT
T12;;GND-133;;GND
T13;;VCCINT-26;;VCCINT
T14;;GND-134;;GND
T15;;VCCINT-1;;VCCINT
T16;;GND-135;;GND
T17;;VCCINT-37;;VCCINT
T18;;GND-136;;GND
T19;;VCCAUX_IO-6;;VCCAUX
T20;;GND-1;;GND
T21;;VCCO_47-4;;P1V8
T22;;IO_L17P_T2U_N8_AD10P_47;;VHDCI2_31_P
T23;;IO_L17N_T2U_N9_AD10N_47;;VHDCI2_31_N
T24;;IO_L16P_T2U_N6_QBC_AD3P_A00_D16_65;;RGMII2_RXD3
T25;;IO_L16N_T2U_N7_QBC_AD3N_A01_D17_65;;RGMII2_RX_CTL
T26;;GND-2;;GND
T27;;IO_L15P_T2L_N4_AD11P_A02_D18_65;;RGMII2_RX_CLK
T28;;GND-3;;GND
T29;;GND-4;;GND
T30;;GND-5;;GND
T31;;NC-19;;$9N4247
T32;;NC-22;;$9N4294
T33;;GND-6;;GND
T34;;GND-7;;GND
U1;;GND-8;;GND
U2;;GND-9;;GND
U3;;MGTHTXN2_226;;$7N9335
U4;;MGTHTXP2_226;;$7N9334
U5;;GND-10;;GND
U6;;MGTAVCC_R-7;;MGTAVCC
U7;;RDWR_FCS_B_0;;QSPI0_CS_B
U8;;VCCAUX-3;;VCCAUX
U9;;TDO_0;;FPGA_TDO
U10;;VCCINT-27;;VCCINT
U11;;GNDADC;;GND
U12;;VCCADC;;ADC_VCC
U13;;GND-12;;GND
U14;;VCCINT-2;;VCCINT
U15;;GND-13;;GND
U16;;VCCINT-40;;VCCINT
U17;;GND-14;;GND
U18;;VCCINT_IO-4;;VCCINT
U19;;GND-15;;GND
U20;;VCCAUX_IO-5;;VCCAUX
U21;;IO_L15P_T2L_N4_AD11P_47;;$6N6686
U22;;IO_L15N_T2L_N5_AD11N_47;;$6N6688
U23;;GND-16;;GND
U24;;IO_L20P_T3L_N2_AD1P_47;;VHDCI2_29_P
U25;;IO_L20N_T3L_N3_AD1N_47;;VHDCI2_29_N
U26;;IO_L22P_T3U_N6_DBC_AD0P_47;;VHDCI2_27_P
U27;;IO_L22N_T3U_N7_DBC_AD0N_47;;VHDCI2_27_N
U28;;VCCO_47-1;;P1V8
U29;;IO_T3U_N12_47;;$6N6717
U30;;GND-17;;GND
U31;;GND-18;;GND
U32;;GND-19;;GND
U33;;GND-20;;GND
U34;;IO_L23P_T3U_N8_48;;VHDCI1_3_P
V1;;MGTHRXN1_226;;RxFD_10_N
V2;;MGTHRXP1_226;;RxFD_10_P
V3;;GND-21;;GND
V4;;GND-22;;GND
V5;;MGTREFCLK0N_226;;CDR_CLK_CLEAN2_N
V6;;MGTREFCLK0P_226;;CDR_CLK_CLEAN2_P
V7;;INIT_B_0;;FPGA_INIT_B
V8;;GND-66;;GND
V9;;TDI_0;;FPGA_TDI
V10;;GND-23;;GND
V11;;VREFN;;GND
V12;;VP;;SYSMON_VP_R
V13;;VCCINT-28;;VCCINT
V14;;GND-24;;GND
V15;;VCCINT-3;;VCCINT
V16;;GND-25;;GND
V17;;VCCBRAM-3;;VCCBRAM
V18;;GND-26;;GND
V19;;VCCAUX_IO-11;;VCCAUX
V20;;GND-27;;GND
V21;;IO_L18P_T2U_N10_AD2P_47;;VHDCI2_30_P
V22;;IO_L16P_T2U_N6_QBC_AD3P_47;;$6N6681
V23;;IO_L16N_T2U_N7_QBC_AD3N_47;;$6N6684
V24;;VREF_47;;FMC1_VREF_A_M2C
V25;;VCCO_47-2;;P1V8
V26;;IO_L24P_T3U_N10_47;;VHDCI2_25_P
V27;;IO_L19P_T3L_N0_DBC_AD9P_47;;VHDCI2_2_P
V28;;IO_L19N_T3L_N1_DBC_AD9N_47;;VHDCI2_2_N
V29;;IO_L23P_T3U_N8_47;;VHDCI2_26_P
V30;;GND-28;;GND
V31;;IO_L24P_T3U_N10_48;;VHDCI1_32_P
V32;;IO_T3U_N12_48;;$6N6715
V33;;IO_L21P_T3L_N4_AD8P_48;;VHDCI1_5_P
V34;;IO_L23N_T3U_N9_48;;VHDCI1_3_N
W1;;GND-29;;GND
W2;;MGTAVTT_R-3;;MGTAVTT
W3;;MGTHTXN1_226;;$7N9287
W4;;MGTHTXP1_226;;$7N9286
W5;;GND-30;;GND
W6;;MGTAVCC_R-8;;MGTAVCC
W7;;CFGBVS_0;;P3V3
W8;;VCCAUX-4;;VCCAUX
W9;;TMS_0;;FPGA_TMS
W10;;VCCINT-29;;VCCINT
W11;;VN;;SYSMON_VN_R
W12;;VREFP;;$1N14818
W13;;GND-32;;GND
W14;;VCCINT-30;;VCCINT
W15;;GND-33;;GND
W16;;VCCINT-41;;VCCINT
W17;;GND-34;;GND
W18;;VCCINT_IO-5;;VCCINT
W19;;GND-35;;GND
W20;;VCCAUX_IO-7;;VCCAUX
W21;;IO_L18N_T2U_N11_AD2N_47;;VHDCI2_30_N
W22;;VCCO_47-7;;P1V8
W23;;IO_L13P_T2L_N0_GC_QBC_47;;$6N6692
W24;;IO_L13N_T2L_N1_GC_QBC_47;;$6N6694
W25;;IO_L14P_T2L_N2_GC_47;;CDR_CLK_CLEAN1_P
W26;;IO_L24N_T3U_N11_47;;VHDCI2_25_N
W27;;GND-36;;GND
W28;;IO_L21P_T3L_N4_AD8P_47;;VHDCI2_28_P
W29;;IO_L23N_T3U_N9_47;;VHDCI2_26_N
W30;;IO_L20P_T3L_N2_AD1P_48;;VHDCI1_6_P
W31;;IO_L24N_T3U_N11_48;;VHDCI1_32_N
W32;;VCCO_48-3;;P1V8
W33;;IO_L19P_T3L_N0_DBC_AD9P_48;;VHDCI1_7_P
W34;;IO_L21N_T3L_N5_AD8N_48;;VHDCI1_5_N
Y1;;MGTHRXN0_226;;RxFD_9_N
Y2;;MGTHRXP0_226;;RxFD_9_P
Y3;;MGTAVTT_R-4;;MGTAVTT
Y4;;GND-37;;GND
Y5;;MGTREFCLK1N_225;;$7N9439
Y6;;MGTREFCLK1P_225;;$7N9442
Y7;;D03_0;;QSPI0_IO3
Y8;;GND-11;;GND
Y9;;VCCO_0-1;;P3V3
Y10;;GND-38;;GND
Y11;;DXN;;DXN
Y12;;DXP;;DXP
Y13;;VCCINT-8;;VCCINT
Y14;;GND-39;;GND
Y15;;VCCINT-31;;VCCINT
Y16;;GND-40;;GND
Y17;;VCCBRAM-1;;VCCBRAM
Y18;;GND-41;;GND
Y19;;VCCAUX_IO-10;;VCCAUX
Y20;;GND-42;;GND
Y21;;IO_T2U_N12_47;;$6N6690
Y22;;IO_T1U_N12_47;;$6N6700
Y23;;IO_L11P_T1U_N8_GC_47;;VHDCI2_32_P
Y24;;GND-43;;GND
Y25;;IO_L14N_T2L_N3_GC_47;;CDR_CLK_CLEAN1_N
Y26;;IO_L1P_T0L_N0_DBC_47;;$6N6706
Y27;;IO_L1N_T0L_N1_DBC_47;;$6N6731
Y28;;IO_L21N_T3L_N5_AD8N_47;;VHDCI2_28_N
Y29;;VCCO_48-4;;P1V8
Y30;;IO_L20N_T3L_N3_AD1N_48;;VHDCI1_6_N
Y31;;IO_L22P_T3U_N6_DBC_AD0P_48;;VHDCI1_4_P
Y32;;IO_L22N_T3U_N7_DBC_AD0N_48;;VHDCI1_4_N
Y33;;IO_L19N_T3L_N1_DBC_AD9N_48;;VHDCI1_7_N
Y34;;GND-44;;GND
